user_id,username,post_id,title,view_count,average_rating,upvote_count,interaction_type,video_link,category_id,category_description,Mood
9,mike,176,AI Voice Edits take over Social Media,31,34,29,viewed,https://video-cdn.socialverseapp.com/kinha_01ce9078-9caa-405f-9db0-48bd559afc08.mp4,2,All the best vibes!,Happy
9,mike,375,,59,34,8,viewed,https://video-cdn.socialverseapp.com/kinha_2aa9cfc1-a6be-485e-bd7a-05d5c8c17c5f.mp4,2,All the best vibes!,Happy
9,mike,1315,do it now,119,36,53,viewed,https://video-cdn.socialverseapp.com/shivam_03f0c0i5l_f42e812c-a1bd-462e-ae5d-7d4a3ac22372.mp4,2,All the best vibes!,Happy
9,mike,633,The Perspective Limiter.,108,30,55,viewed,https://video-cdn.socialverseapp.com/tarak_9b59f38a-2fa9-4fd0-b8ec-53a836121b0c.mp4,2,All the best vibes!,Happy
9,mike,1195,They are never going to be able to find anyone like you. #inspiration #dailywisdom #youareawesome,43,0,26,viewed,https://video-cdn.socialverseapp.com/kinha_ddd054c4-646f-4760-a85d-c3092c6ad86b.mp4,2,All the best vibes!,Happy
9,mike,1202,"The Higher Self Podcast + TAG your personal hero in the comments below! Our gorgeous and scary world needs more leaders. Real, everyday",92,28,63,viewed,https://video-cdn.socialverseapp.com/kinha_530c2268-b531-47dd-9b08-41c89bd15541.mp4,2,All the best vibes!,Happy
9,mike,672,The lord is my light,26,0,10,viewed,https://video-cdn.socialverseapp.com/kinha_8f59a23d-5c28-41b6-ad23-4a52f5a711d7.mp4,2,All the best vibes!,Happy
1039,blaze,1240,Leadership isn't just for CEOs and presidents. We ALL can lead. Because leadership's mostly a mindset and a way of doing things.Hope these insights on the true meaning of leadership help you multiply your productivity,79,36,49,viewed,https://video-cdn.socialverseapp.com/kinha_e40b24aa-58ad-4df8-8890-b075b415cf72.mp4,2,All the best vibes!,Happy
1039,blaze,654,"Remeber, You have to take risks.",50,41,35,viewed,https://video-cdn.socialverseapp.com/kinha_8b2ea4d9-9ae4-44fe-ba27-d0127b4f4332.mp4,2,All the best vibes!,Happy
1039,blaze,773,jesusismylove,75,42,49,viewed,https://video-cdn.socialverseapp.com/kinha_ff8a3eca-d664-4175-b194-9ed352ee01f7.mp4,2,All the best vibes!,Happy
9,mike,38,meditate🧘‍♂️,87,16,45,viewed,https://video-cdn.socialverseapp.com/mike_27ab00b6-e06c-4149-9a80-4d7ba60d50a8.mp4,2,All the best vibes!,Happy
9,mike,943,You cannot keep praying to God for things when you wont change yourself first,46,30,25,viewed,https://video-cdn.socialverseapp.com/kinha_3878d2c8-9835-425d-bda5-6860b953758e.mp4,2,All the best vibes!,Happy
9,mike,920,What Jesus Taught On The Holy Spirit,30,30,17,viewed,https://video-cdn.socialverseapp.com/kinha_908c0d58-9bae-4899-9d77-9a846650725d.mp4,2,All the best vibes!,Happy
1010,shivam,631,,92,43,52,viewed,https://video-cdn.socialverseapp.com/afrobeezy_76fe96c5-7c43-4ffb-86c7-24f7929b04d4.mp4,2,All the best vibes!,Happy
1146,4z2sqmfd27_06c8i0l4f,1189,This is why we live in a simulation 🤯 - Speaker_ Kanye West - #lifequote #lifesimulation #simulation #kanyewest,79,25,4,viewed,https://video-cdn.socialverseapp.com/kinha_3e3eb97f-8bfb-4a32-be3f-39b27a2973d0.mp4,2,All the best vibes!,Happy
152,Dev,167,,92,41,42,viewed,https://video-cdn.socialverseapp.com/kinha_1d0a8673-6175-4801-9aba-2889f991a022.mp4,2,All the best vibes!,Happy
152,Dev,1230,Many talk of “hustle” these days. But the idea that working longer and harder makes you more productive and better is outdated.This quick episode walks you through my philosophy on this essential insight,71,39,29,viewed,https://video-cdn.socialverseapp.com/kinha_f2ecce78-0c97-412c-bd60-1a2776e527ad.mp4,2,All the best vibes!,Happy
1150,Imsakshi,1247,“No one’s coming…” 🤍 - Ed Mylett - #lifeadvices #lifequote #lifetip  #successquote #adviceforguys #adviceforboy #realtalks #edmylett,63,21,80,viewed,https://video-cdn.socialverseapp.com/kinha_39a33dcc-2268-4b11-b744-7a0771ff323b.mp4,2,All the best vibes!,Happy
1149,kunalarya,39,take the holy vible pill :),71,36,37,viewed,https://video-cdn.socialverseapp.com/mike_aea2f262-96ea-4360-b74b-ee0a739ec1d0.mp4,2,All the best vibes!,Happy
1149,kunalarya,1315,do it now,119,36,53,viewed,https://video-cdn.socialverseapp.com/shivam_03f0c0i5l_f42e812c-a1bd-462e-ae5d-7d4a3ac22372.mp4,2,All the best vibes!,Happy
1039,blaze,944,You must be humble and understand that God hates the sin of pride,47,36,2,viewed,https://video-cdn.socialverseapp.com/kinha_1d9b1c74-1eae-4391-9b7f-4ce73dc9f9ca.mp4,2,All the best vibes!,Happy
1039,blaze,898,A Special Message From GOD Only For YOU  You Must Hear This  Lord Helps,56,36,55,viewed,https://video-cdn.socialverseapp.com/kinha_f30968c4-2cba-44a7-8f52-02a5ae982ff0.mp4,2,All the best vibes!,Happy
1039,blaze,972,The story of St. Peter and the upside down cross,85,36,44,viewed,https://video-cdn.socialverseapp.com/kinha_d0d5ff67-7517-4e12-9db7-8e65f8ecfd6a.mp4,2,All the best vibes!,Happy
1039,blaze,29,How to be disciplined,75,35,42,viewed,https://video-cdn.socialverseapp.com/afrobeezy_eba5e7c7-cb29-4836-a66a-ef77fbefe76c.mp4,2,All the best vibes!,Happy
1172,skie0125,46,reject cheap dopamine,54,34,21,viewed,https://video-cdn.socialverseapp.com/mike_81d5233b-a991-40e4-b62a-a0e21cce2f37.mp4,2,All the best vibes!,Happy
1172,skie0125,375,,59,34,8,viewed,https://video-cdn.socialverseapp.com/kinha_2aa9cfc1-a6be-485e-bd7a-05d5c8c17c5f.mp4,2,All the best vibes!,Happy
1164,ayooluwa_04c3l8f2i,1315,do it now,119,36,53,viewed,https://video-cdn.socialverseapp.com/shivam_03f0c0i5l_f42e812c-a1bd-462e-ae5d-7d4a3ac22372.mp4,2,All the best vibes!,Happy
1177,baadshah97,726,"idk but this is so hard  (yes, its simple but i love it) -  is Lord  -",60,35,60,viewed,https://video-cdn.socialverseapp.com/kinha_856ff858-3df6-4531-a156-2ae9fc36b667.mp4,2,All the best vibes!,Happy
1177,baadshah97,772,jesus,100,35,10,viewed,https://video-cdn.socialverseapp.com/kinha_c98221a5-bb29-499c-8ac1-c540ceaf70b3.mp4,2,All the best vibes!,Happy
1177,baadshah97,788,Prayer before bed,27,35,52,viewed,https://video-cdn.socialverseapp.com/kinha_99bc1572-7377-4ff5-9735-c9746c45141a.mp4,2,All the best vibes!,Happy
1177,baadshah97,1237,In this video I'll teach you how to go from victimhoodto leadership. #leadership #productivity #service #heroism,54,29,78,viewed,https://video-cdn.socialverseapp.com/kinha_5c55144d-39bd-4d6e-b39d-13bb335109cc.mp4,2,All the best vibes!,Happy
1184,arjuna90040,1246,“The Blame Game…” 🤍 - Sara Al Madani - Credits_ On a Mission - #lifeadvices #lifequote #mindsetgrowth #mindsetmatter #realtalks #saraalmadani #blamegame,74,35,70,viewed,https://video-cdn.socialverseapp.com/kinha_ff00524d-291c-40bd-820d-a16d58c4ec9c.mp4,2,All the best vibes!,Happy
1184,arjuna90040,1249,"Right here, right now! Powerful! #wisdom #motivation #inspiration",80,35,46,viewed,https://video-cdn.socialverseapp.com/kinha_5c396ce7-7c88-492a-a059-e732e9d11539.mp4,2,All the best vibes!,Happy
1152,devika_09f5c0l1i,1315,do it now,119,36,53,viewed,https://video-cdn.socialverseapp.com/shivam_03f0c0i5l_f42e812c-a1bd-462e-ae5d-7d4a3ac22372.mp4,2,All the best vibes!,Happy
1152,devika_09f5c0l1i,1251,Do we desire external validation_ #wisdom #motivation #inspiration,129,36,54,viewed,https://video-cdn.socialverseapp.com/kinha_f4a0b05d-79fd-435f-9053-38f8c3c2cbf7.mp4,2,All the best vibes!,Happy
1190,gouravJoshi,1315,do it now,119,36,53,viewed,https://video-cdn.socialverseapp.com/shivam_03f0c0i5l_f42e812c-a1bd-462e-ae5d-7d4a3ac22372.mp4,2,All the best vibes!,Happy
1190,gouravJoshi,1251,Do we desire external validation_ #wisdom #motivation #inspiration,129,36,54,viewed,https://video-cdn.socialverseapp.com/kinha_f4a0b05d-79fd-435f-9053-38f8c3c2cbf7.mp4,2,All the best vibes!,Happy
1194,naveen_02l8c7i1f,1217,Writing of gratitude in a journal allows you to relive the more beautiful parts of your life on a daily basis.#leadership #productivity #service,75,36,26,viewed,https://video-cdn.socialverseapp.com/kinha_07f0ae93-ff5f-44d1-9934-30ca7301214b.mp4,2,All the best vibes!,Happy
1,afrobeezy,1225,Insufficient sleep predicts… 🤯 - Matthew Walker - #lifeadvices #sleepingadvice #insufficientsleep #sleepadvice #matthewwalker,80,13,22,viewed,https://video-cdn.socialverseapp.com/kinha_783c6ee3-a83c-411d-8d01-a044f28eddf7.mp4,2,All the best vibes!,Happy
1193,rahul_7,1189,This is why we live in a simulation 🤯 - Speaker_ Kanye West - #lifequote #lifesimulation #simulation #kanyewest,79,25,4,viewed,https://video-cdn.socialverseapp.com/kinha_3e3eb97f-8bfb-4a32-be3f-39b27a2973d0.mp4,2,All the best vibes!,Happy
1195,shree_abhishek,437,,41,31,35,viewed,https://video-cdn.socialverseapp.com/kinha_c2af94fc-3d35-4397-bd02-342ba22e5ad4.mp4,2,All the best vibes!,Happy
1195,shree_abhishek,723,"SAVE FROM MYSEEELF, thanks for 200k guys, and thanks God! -",40,31,36,viewed,https://video-cdn.socialverseapp.com/kinha_f7a05da7-00cf-45bb-b0f6-8b2b1e5267f8.mp4,2,All the best vibes!,Happy
1197,nfdtrmy4ng_08i7l7c2f,1189,This is why we live in a simulation 🤯 - Speaker_ Kanye West - #lifequote #lifesimulation #simulation #kanyewest,79,25,4,viewed,https://video-cdn.socialverseapp.com/kinha_3e3eb97f-8bfb-4a32-be3f-39b27a2973d0.mp4,2,All the best vibes!,Happy
1197,nfdtrmy4ng_08i7l7c2f,1224,Early morning exercise. The world’s greatest medicine. Do you agree_✌🏽#leadership #productivity #service #workout #exercise #medicine,105,48,25,viewed,https://video-cdn.socialverseapp.com/kinha_fb98defe-c101-4347-8fec-2852a01ce0bb.mp4,2,All the best vibes!,Happy
1197,nfdtrmy4ng_08i7l7c2f,422,,94,46,41,viewed,https://video-cdn.socialverseapp.com/kinha_6c9261b3-20ed-4053-bb51-26c8ecb80813.mp4,2,All the best vibes!,Happy
1177,baadshah97,781,introduction vid by-  King,42,30,40,viewed,https://video-cdn.socialverseapp.com/kinha_c1ffed33-baa4-455e-a2e8-5986fcaddea6.mp4,2,All the best vibes!,Happy
1177,baadshah97,785,God Chose You,76,30,14,viewed,https://video-cdn.socialverseapp.com/kinha_300fb210-b62b-4aab-ac9a-b04257245960.mp4,2,All the best vibes!,Happy
1177,baadshah97,558,,100,34,77,viewed,https://video-cdn.socialverseapp.com/kinha_00043ceb-bb9d-4053-9d96-9796d8eca513.mp4,2,All the best vibes!,Happy
1179,yashdeep,1230,Many talk of “hustle” these days. But the idea that working longer and harder makes you more productive and better is outdated.This quick episode walks you through my philosophy on this essential insight,71,39,29,viewed,https://video-cdn.socialverseapp.com/kinha_f2ecce78-0c97-412c-bd60-1a2776e527ad.mp4,2,All the best vibes!,Happy
1179,yashdeep,32,always choose peace over drama,78,39,58,viewed,https://video-cdn.socialverseapp.com/afrobeezy_91ace5e7-313d-4593-86ad-c15e2978ee95.mp4,2,All the best vibes!,Happy
1179,yashdeep,1220,The discomfort of change is always better than the heartbreak of complacency.#leadership #productivity #service,49,28,67,viewed,https://video-cdn.socialverseapp.com/kinha_1545d063-3983-44b5-ac41-a6a1cd09d1a0.mp4,2,All the best vibes!,Happy
1179,yashdeep,1221,“A guy can have…” 😬 - Matt Rife - #relationshipsadvice #relationshiptip #relationshipadviceforwomen #adviceforwomen #friendshipquote #realtalks #mattrife #comedy,95,28,11,viewed,https://video-cdn.socialverseapp.com/kinha_3c6165aa-0e0a-4e30-92af-83ae1ade7470.mp4,2,All the best vibes!,Happy
1179,yashdeep,1242,Am I traumitized_ #dailyinspiration #wisdom #motivation,98,28,77,viewed,https://video-cdn.socialverseapp.com/kinha_19f4c860-d03a-4c5b-bede-81c402b65c25.mp4,2,All the best vibes!,Happy
1179,yashdeep,1151,Leave a ✊🏾 below if you needed to hear this. 🙏🏽 #leadership #productivity #service,97,27,20,viewed,https://video-cdn.socialverseapp.com/kinha_c4c31ce0-9818-4a2a-bc7a-04ebd6c5bbbd.mp4,2,All the best vibes!,Happy
1179,yashdeep,692,Lord is near to the broken heart,23,37,72,viewed,https://video-cdn.socialverseapp.com/kinha_74ceacc9-8cff-405f-8160-5c51005f9fa3.mp4,2,All the best vibes!,Happy
1,afrobeezy,516,,85,15,31,rated,https://video-cdn.socialverseapp.com/kinha_92f98006-710c-45d4-9922-d6a19959638e.mp4,2,All the best vibes!,Happy
1,afrobeezy,160,,98,28,38,rated,https://video-cdn.socialverseapp.com/kinha_2d358b44-38c1-46ba-a7d2-040796551552.mp4,2,All the best vibes!,Happy
1,afrobeezy,19,WE ARE MADE OF STARS,137,16,63,rated,https://video-cdn.socialverseapp.com/michael_1085c54c-26e8-4691-8558-f618f7b5732f.mp4,2,All the best vibes!,Happy
1,afrobeezy,148,,115,38,56,rated,https://video-cdn.socialverseapp.com/kinha_ae59158d-fe8e-4834-8a52-8acbb853c89a.mp4,2,All the best vibes!,Happy
1,afrobeezy,513,,70,27,37,rated,https://video-cdn.socialverseapp.com/kinha_ff4ccadb-7c93-49c8-9949-3b9a22335911.mp4,2,All the best vibes!,Happy
1,afrobeezy,583,,75,44,57,rated,https://video-cdn.socialverseapp.com/kinha_45eba31d-c673-454a-af99-a55dd49da9ee.mp4,2,All the best vibes!,Happy
1,afrobeezy,546,,70,37,46,rated,https://video-cdn.socialverseapp.com/kinha_15b7d260-79af-4baa-9993-6aad8e840e0c.mp4,2,All the best vibes!,Happy
5,kinha,142,,89,36,73,rated,https://video-cdn.socialverseapp.com/kinha_7dc8651e-3e0b-4767-9631-c1bcab490f4c.mp4,2,All the best vibes!,Happy
1,afrobeezy,153,,91,25,23,rated,https://video-cdn.socialverseapp.com/kinha_a81d4523-baee-4e2c-8644-86d3bab1573b.mp4,2,All the best vibes!,Happy
1,afrobeezy,152,,114,36,59,rated,https://video-cdn.socialverseapp.com/kinha_ecc37b60-eb80-4e54-b4d9-9ee0797141f7.mp4,2,All the best vibes!,Happy
1,afrobeezy,629,,91,36,74,rated,https://video-cdn.socialverseapp.com/afrobeezy_eead166e-7077-4684-a254-ac2e83b12410.mp4,2,All the best vibes!,Happy
1,afrobeezy,14,Peak Performance?,95,28,71,rated,https://video-cdn.socialverseapp.com/michael_426fc35d-60e3-4bc2-8eb4-a555860ac3d3.mp4,2,All the best vibes!,Happy
1,afrobeezy,164,,84,40,48,rated,https://video-cdn.socialverseapp.com/kinha_ff227d46-c4ae-4540-989d-01c00df0a3c7.mp4,2,All the best vibes!,Happy
1,afrobeezy,549,,97,6,48,rated,https://video-cdn.socialverseapp.com/kinha_7a17ca41-78f3-4af4-8408-754a746c648e.mp4,2,All the best vibes!,Happy
1,afrobeezy,633,The Perspective Limiter.,108,30,55,rated,https://video-cdn.socialverseapp.com/tarak_9b59f38a-2fa9-4fd0-b8ec-53a836121b0c.mp4,2,All the best vibes!,Happy
1,afrobeezy,16,act now!,68,22,45,rated,https://video-cdn.socialverseapp.com/michael_43c678cf-7a8f-4f8a-b7d5-b518e206be01.mp4,2,All the best vibes!,Happy
1,afrobeezy,558,,100,34,77,rated,https://video-cdn.socialverseapp.com/kinha_00043ceb-bb9d-4053-9d96-9796d8eca513.mp4,2,All the best vibes!,Happy
1,afrobeezy,517,,80,39,74,rated,https://video-cdn.socialverseapp.com/kinha_3edd6a16-28e9-402c-9e9b-448ff9bea66e.mp4,2,All the best vibes!,Happy
1,afrobeezy,161,,96,10,43,rated,https://video-cdn.socialverseapp.com/kinha_05095717-e076-433e-aabb-41aa876e4724.mp4,2,All the best vibes!,Happy
18,jack,633,The Perspective Limiter.,108,30,55,rated,https://video-cdn.socialverseapp.com/tarak_9b59f38a-2fa9-4fd0-b8ec-53a836121b0c.mp4,2,All the best vibes!,Happy
18,jack,590,,163,35,59,rated,https://video-cdn.socialverseapp.com/kinha_6ae0dbb4-0617-46cc-a73e-978a608256c7.mp4,2,All the best vibes!,Happy
18,jack,35,Life is shorter than you think,51,33,73,rated,https://video-cdn.socialverseapp.com/afrobeezy_3f19d866-6742-448b-9958-90e28ed9e3ec.mp4,2,All the best vibes!,Happy
18,jack,36,Knowledge will liberate you,83,30,73,rated,https://video-cdn.socialverseapp.com/afrobeezy_9e478b1b-b8c5-4345-9360-d25ed1aeeb30.mp4,2,All the best vibes!,Happy
18,jack,56,keep on fighting!! 😤,65,6,55,rated,https://video-cdn.socialverseapp.com/mike_1b7f948e-b731-4a52-9d07-29ed6113dfa8.mp4,2,All the best vibes!,Happy
1,afrobeezy,142,,89,36,73,rated,https://video-cdn.socialverseapp.com/kinha_7dc8651e-3e0b-4767-9631-c1bcab490f4c.mp4,2,All the best vibes!,Happy
1,afrobeezy,461,,93,27,43,rated,https://video-cdn.socialverseapp.com/kinha_59e35c41-9768-4981-8b0a-d8f05c9b1727.mp4,2,All the best vibes!,Happy
1,afrobeezy,551,,93,22,58,rated,https://video-cdn.socialverseapp.com/kinha_65710536-3615-49d8-88d6-380ff98e337a.mp4,2,All the best vibes!,Happy
1,afrobeezy,33,Enough is enough,74,19,41,rated,https://video-cdn.socialverseapp.com/afrobeezy_6f521267-2916-47e0-a744-b35d8dedf607.mp4,2,All the best vibes!,Happy
18,jack,132,,35,36,24,rated,https://video-cdn.socialverseapp.com/kinha_16fac6ee-e758-4ab9-aec8-7c8afa1576cf.mp4,2,All the best vibes!,Happy
152,Dev,148,,115,38,56,rated,https://video-cdn.socialverseapp.com/kinha_ae59158d-fe8e-4834-8a52-8acbb853c89a.mp4,2,All the best vibes!,Happy
18,jack,82,Decide to be extraodinary and do,88,31,33,rated,https://video-cdn.socialverseapp.com/kinha_db5268a0-e503-4ab3-8ac4-fb0990d7d478.mp4,2,All the best vibes!,Happy
5,kinha,82,Decide to be extraodinary and do,88,31,33,rated,https://video-cdn.socialverseapp.com/kinha_db5268a0-e503-4ab3-8ac4-fb0990d7d478.mp4,2,All the best vibes!,Happy
1,afrobeezy,151,,99,12,63,rated,https://video-cdn.socialverseapp.com/kinha_0f1798a1-3b0c-423e-9ed4-f5f9fff51745.mp4,2,All the best vibes!,Happy
18,jack,58,act now!,65,36,43,rated,https://video-cdn.socialverseapp.com/afrobeezy_0d6d5abd-9e86-4173-9800-96f1bb693f1e.mp4,2,All the best vibes!,Happy
167,ashish200_04c1f4l5i,415,,130,21,26,rated,https://video-cdn.socialverseapp.com/kinha_e45698f2-8e6c-4851-bde1-db1c7aebb0f5.mp4,2,All the best vibes!,Happy
167,ashish200_04c1f4l5i,512,,69,26,42,rated,https://video-cdn.socialverseapp.com/kinha_f5e729c9-b120-4b38-a991-b1975f0fd113.mp4,2,All the best vibes!,Happy
9,mike,629,,91,36,74,rated,https://video-cdn.socialverseapp.com/afrobeezy_eead166e-7077-4684-a254-ac2e83b12410.mp4,2,All the best vibes!,Happy
5,kinha,560,,212,9,56,rated,https://video-cdn.socialverseapp.com/kinha_204aa876-b5ba-424f-8f62-239c4d185459.mp4,2,All the best vibes!,Happy
5,kinha,31,Don't laugh,144,6,66,rated,https://video-cdn.socialverseapp.com/afrobeezy_2d1f97b5-c67a-4afa-945e-730d2e496f2c.mp4,2,All the best vibes!,Happy
9,mike,551,,93,22,58,rated,https://video-cdn.socialverseapp.com/kinha_65710536-3615-49d8-88d6-380ff98e337a.mp4,2,All the best vibes!,Happy
9,mike,159,,376,9,49,rated,https://video-cdn.socialverseapp.com/kinha_b9f165b3-29a1-4e6c-80d1-d3b4d236d78d.mp4,2,All the best vibes!,Happy
9,mike,143,,108,17,46,rated,https://video-cdn.socialverseapp.com/kinha_8a46a710-123b-4f79-9157-fa3b7cc6b31d.mp4,2,All the best vibes!,Happy
9,mike,154,,79,16,32,rated,https://video-cdn.socialverseapp.com/kinha_9f8a0559-1089-492f-ab7d-8093120c70c2.mp4,2,All the best vibes!,Happy
9,mike,560,,212,9,56,rated,https://video-cdn.socialverseapp.com/kinha_204aa876-b5ba-424f-8f62-239c4d185459.mp4,2,All the best vibes!,Happy
9,mike,86,Revolutionizing Men's Mental Health: Your $0.99 Matters,129,29,32,rated,https://video-cdn.socialverseapp.com/kinha_64cc8197-8e8a-4a17-88d7-de97e3692324.mp4,2,All the best vibes!,Happy
9,mike,727,"there is no other God, but Jesus Christ -",91,30,34,rated,https://video-cdn.socialverseapp.com/kinha_fb5521b7-c1ee-49f3-83c3-984b8b497baf.mp4,2,All the best vibes!,Happy
9,mike,724,follow my insta- tiktoknaohk -,60,19,60,rated,https://video-cdn.socialverseapp.com/kinha_3b4b87e6-3156-442a-8399-25d325e3a7ce.mp4,2,All the best vibes!,Happy
9,mike,722,He saved us -,92,25,38,rated,https://video-cdn.socialverseapp.com/kinha_88b7e50d-3159-43d0-8bbb-4ffd08961c92.mp4,2,All the best vibes!,Happy
9,mike,633,The Perspective Limiter.,108,30,55,rated,https://video-cdn.socialverseapp.com/tarak_9b59f38a-2fa9-4fd0-b8ec-53a836121b0c.mp4,2,All the best vibes!,Happy
1,afrobeezy,60,flip the switch,79,27,64,rated,https://video-cdn.socialverseapp.com/afrobeezy_a8b7f0e4-6d54-4e17-97de-f7c2762e7f54.mp4,2,All the best vibes!,Happy
1,afrobeezy,560,,212,9,56,rated,https://video-cdn.socialverseapp.com/kinha_204aa876-b5ba-424f-8f62-239c4d185459.mp4,2,All the best vibes!,Happy
1,afrobeezy,159,,376,9,49,rated,https://video-cdn.socialverseapp.com/kinha_b9f165b3-29a1-4e6c-80d1-d3b4d236d78d.mp4,2,All the best vibes!,Happy
19,johntest,726,"idk but this is so hard  (yes, its simple but i love it) -  is Lord  -",60,35,60,rated,https://video-cdn.socialverseapp.com/kinha_856ff858-3df6-4531-a156-2ae9fc36b667.mp4,2,All the best vibes!,Happy
19,johntest,723,"SAVE FROM MYSEEELF, thanks for 200k guys, and thanks God! -",40,31,36,rated,https://video-cdn.socialverseapp.com/kinha_f7a05da7-00cf-45bb-b0f6-8b2b1e5267f8.mp4,2,All the best vibes!,Happy
5,kinha,154,,79,16,32,rated,https://video-cdn.socialverseapp.com/kinha_9f8a0559-1089-492f-ab7d-8093120c70c2.mp4,2,All the best vibes!,Happy
5,kinha,40,trials to test you...,74,22,43,rated,https://video-cdn.socialverseapp.com/mike_c58d4419-85a8-4a2a-884b-166cf2141c4f.mp4,2,All the best vibes!,Happy
5,kinha,143,,108,17,46,rated,https://video-cdn.socialverseapp.com/kinha_8a46a710-123b-4f79-9157-fa3b7cc6b31d.mp4,2,All the best vibes!,Happy
1,afrobeezy,40,trials to test you...,74,22,43,rated,https://video-cdn.socialverseapp.com/mike_c58d4419-85a8-4a2a-884b-166cf2141c4f.mp4,2,All the best vibes!,Happy
5,kinha,14,Peak Performance?,95,28,71,rated,https://video-cdn.socialverseapp.com/michael_426fc35d-60e3-4bc2-8eb4-a555860ac3d3.mp4,2,All the best vibes!,Happy
5,kinha,516,,85,15,31,rated,https://video-cdn.socialverseapp.com/kinha_92f98006-710c-45d4-9922-d6a19959638e.mp4,2,All the best vibes!,Happy
5,kinha,629,,91,36,74,rated,https://video-cdn.socialverseapp.com/afrobeezy_eead166e-7077-4684-a254-ac2e83b12410.mp4,2,All the best vibes!,Happy
5,kinha,36,Knowledge will liberate you,83,30,73,rated,https://video-cdn.socialverseapp.com/afrobeezy_9e478b1b-b8c5-4345-9360-d25ed1aeeb30.mp4,2,All the best vibes!,Happy
1,afrobeezy,143,,108,17,46,rated,https://video-cdn.socialverseapp.com/kinha_8a46a710-123b-4f79-9157-fa3b7cc6b31d.mp4,2,All the best vibes!,Happy
5,kinha,558,,100,34,77,rated,https://video-cdn.socialverseapp.com/kinha_00043ceb-bb9d-4053-9d96-9796d8eca513.mp4,2,All the best vibes!,Happy
5,kinha,60,flip the switch,79,27,64,rated,https://video-cdn.socialverseapp.com/afrobeezy_a8b7f0e4-6d54-4e17-97de-f7c2762e7f54.mp4,2,All the best vibes!,Happy
5,kinha,56,keep on fighting!! 😤,65,6,55,rated,https://video-cdn.socialverseapp.com/mike_1b7f948e-b731-4a52-9d07-29ed6113dfa8.mp4,2,All the best vibes!,Happy
1,afrobeezy,56,keep on fighting!! 😤,65,6,55,rated,https://video-cdn.socialverseapp.com/mike_1b7f948e-b731-4a52-9d07-29ed6113dfa8.mp4,2,All the best vibes!,Happy
9,mike,14,Peak Performance?,95,28,71,rated,https://video-cdn.socialverseapp.com/michael_426fc35d-60e3-4bc2-8eb4-a555860ac3d3.mp4,2,All the best vibes!,Happy
9,mike,558,,100,34,77,rated,https://video-cdn.socialverseapp.com/kinha_00043ceb-bb9d-4053-9d96-9796d8eca513.mp4,2,All the best vibes!,Happy
9,mike,161,,96,10,43,rated,https://video-cdn.socialverseapp.com/kinha_05095717-e076-433e-aabb-41aa876e4724.mp4,2,All the best vibes!,Happy
9,mike,56,keep on fighting!! 😤,65,6,55,rated,https://video-cdn.socialverseapp.com/mike_1b7f948e-b731-4a52-9d07-29ed6113dfa8.mp4,2,All the best vibes!,Happy
9,mike,152,,114,36,59,rated,https://video-cdn.socialverseapp.com/kinha_ecc37b60-eb80-4e54-b4d9-9ee0797141f7.mp4,2,All the best vibes!,Happy
9,mike,31,Don't laugh,144,6,66,rated,https://video-cdn.socialverseapp.com/afrobeezy_2d1f97b5-c67a-4afa-945e-730d2e496f2c.mp4,2,All the best vibes!,Happy
9,mike,35,Life is shorter than you think,51,33,73,rated,https://video-cdn.socialverseapp.com/afrobeezy_3f19d866-6742-448b-9958-90e28ed9e3ec.mp4,2,All the best vibes!,Happy
9,mike,142,,89,36,73,rated,https://video-cdn.socialverseapp.com/kinha_7dc8651e-3e0b-4767-9631-c1bcab490f4c.mp4,2,All the best vibes!,Happy
9,mike,546,,70,37,46,rated,https://video-cdn.socialverseapp.com/kinha_15b7d260-79af-4baa-9993-6aad8e840e0c.mp4,2,All the best vibes!,Happy
18,jack,558,,100,34,77,rated,https://video-cdn.socialverseapp.com/kinha_00043ceb-bb9d-4053-9d96-9796d8eca513.mp4,2,All the best vibes!,Happy
18,jack,629,,91,36,74,rated,https://video-cdn.socialverseapp.com/afrobeezy_eead166e-7077-4684-a254-ac2e83b12410.mp4,2,All the best vibes!,Happy
18,jack,560,,212,9,56,rated,https://video-cdn.socialverseapp.com/kinha_204aa876-b5ba-424f-8f62-239c4d185459.mp4,2,All the best vibes!,Happy
18,jack,14,Peak Performance?,95,28,71,rated,https://video-cdn.socialverseapp.com/michael_426fc35d-60e3-4bc2-8eb4-a555860ac3d3.mp4,2,All the best vibes!,Happy
18,jack,517,,80,39,74,rated,https://video-cdn.socialverseapp.com/kinha_3edd6a16-28e9-402c-9e9b-448ff9bea66e.mp4,2,All the best vibes!,Happy
18,jack,60,flip the switch,79,27,64,rated,https://video-cdn.socialverseapp.com/afrobeezy_a8b7f0e4-6d54-4e17-97de-f7c2762e7f54.mp4,2,All the best vibes!,Happy
18,jack,19,WE ARE MADE OF STARS,137,16,63,rated,https://video-cdn.socialverseapp.com/michael_1085c54c-26e8-4691-8558-f618f7b5732f.mp4,2,All the best vibes!,Happy
18,jack,31,Don't laugh,144,6,66,rated,https://video-cdn.socialverseapp.com/afrobeezy_2d1f97b5-c67a-4afa-945e-730d2e496f2c.mp4,2,All the best vibes!,Happy
170,suryansh_02i4f6c4l,143,,108,17,46,rated,https://video-cdn.socialverseapp.com/kinha_8a46a710-123b-4f79-9157-fa3b7cc6b31d.mp4,2,All the best vibes!,Happy
